time stamp	lon	lat	alt	head
1582684119.5	-85.525	36.924	20056	142.6
1582684120.0	-85.524	36.923	20056	142.6
1582684120.5	-85.523	36.923	20055	142.6
1582684121.0	-85.522	36.922	20055	142.6
1582684121.5	-85.521	36.921	20055	142.5
1582684122.0	-85.521	36.920	20055	142.5
1582684122.5	-85.520	36.920	20054	142.5
1582684123.0	-85.519	36.919	20054	142.5
1582684123.5	-85.518	36.918	20054	142.4
1582684124.0	-85.518	36.917	20054	142.4
1582684124.5	-85.517	36.917	20054	142.4
1582684125.0	-85.516	36.916	20054	142.3
1582684125.5	-85.515	36.915	20055	142.3
1582684126.0	-85.515	36.915	20055	142.3
1582684126.5	-85.514	36.914	20055	142.3
1582684127.0	-85.513	36.913	20055	142.2
1582684127.5	-85.512	36.912	20055	142.2
1582684128.0	-85.512	36.912	20055	142.2
1582684128.5	-85.511	36.911	20056	142.1
1582684129.0	-85.510	36.910	20056	142.1
1582684129.5	-85.509	36.909	20056	142.1
1582684130.0	-85.508	36.909	20056	142.0
1582684130.5	-85.507	36.908	20056	142.0
1582684131.0	-85.507	36.907	20056	142.0
1582684131.5	-85.506	36.906	20057	141.9
1582684132.0	-85.505	36.906	20057	141.9
1582684132.5	-85.504	36.905	20058	141.9
1582684133.0	-85.504	36.904	20058	141.8
1582684133.5	-85.503	36.904	20058	141.8
1582684134.0	-85.502	36.903	20058	141.8
1582684134.5	-85.501	36.902	20059	141.8
1582684135.0	-85.501	36.901	20059	141.8
1582684135.5	-85.500	36.901	20060	141.8
1582684136.0	-85.499	36.900	20060	141.7
1582684136.5	-85.498	36.899	20061	141.7
1582684137.0	-85.498	36.898	20061	141.7
1582684137.5	-85.497	36.898	20063	141.7
1582684138.0	-85.496	36.897	20063	141.6
1582684138.5	-85.495	36.896	20064	141.6
1582684139.0	-85.495	36.896	20064	141.6
1582684139.5	-85.494	36.895	20066	141.6
1582684140.0	-85.493	36.894	20066	141.6
1582684140.5	-85.492	36.893	20067	141.6
1582684141.0	-85.491	36.893	20067	141.6
1582684141.5	-85.491	36.892	20069	141.6
1582684142.0	-85.490	36.891	20069	141.6
1582684142.5	-85.489	36.890	20070	141.6
1582684143.0	-85.488	36.890	20070	141.6
1582684143.5	-85.487	36.889	20071	141.6
1582684144.0	-85.487	36.888	20072	141.6
1582684144.5	-85.486	36.887	20073	141.6
1582684145.0	-85.485	36.887	20073	141.6
1582684145.5	-85.484	36.886	20074	141.6
1582684146.0	-85.484	36.885	20074	141.6
1582684146.5	-85.483	36.885	20075	141.6
1582684147.0	-85.482	36.884	20075	141.6
1582684147.5	-85.481	36.883	20076	141.7
1582684148.0	-85.481	36.882	20076	141.7
1582684148.5	-85.480	36.882	20077	141.7
1582684149.0	-85.479	36.881	20077	141.7
1582684149.5	-85.478	36.880	20078	141.7
1582684150.0	-85.478	36.879	20078	141.7
1582684150.5	-85.477	36.879	20078	141.7
1582684151.0	-85.476	36.878	20078	141.7
1582684151.5	-85.475	36.877	20079	141.7
1582684152.0	-85.474	36.877	20079	141.7
1582684152.5	-85.474	36.876	20080	141.7
1582684153.0	-85.473	36.875	20080	141.7
1582684153.5	-85.472	36.874	20080	141.7
1582684154.0	-85.471	36.874	20080	141.8
1582684154.5	-85.471	36.873	20080	141.7
1582684155.0	-85.470	36.872	20080	141.7
1582684155.5	-85.469	36.871	20081	141.7
1582684156.0	-85.468	36.871	20081	141.7
1582684156.5	-85.468	36.870	20081	141.7
1582684157.0	-85.467	36.869	20081	141.7
1582684157.5	-85.466	36.869	20082	141.7
1582684158.0	-85.465	36.868	20082	141.7
1582684158.5	-85.465	36.867	20082	141.7
1582684159.0	-85.464	36.866	20082	141.7
1582684159.5	-85.463	36.866	20082	141.7
1582684160.0	-85.462	36.865	20082	141.7
1582684160.5	-85.461	36.864	20083	141.7
1582684161.0	-85.460	36.863	20083	141.7
1582684161.5	-85.460	36.863	20083	141.7
1582684162.0	-85.459	36.862	20083	141.7
1582684162.5	-85.458	36.861	20083	141.7
1582684163.0	-85.457	36.861	20083	141.7
1582684163.5	-85.457	36.860	20083	141.7
1582684164.0	-85.456	36.859	20084	141.7
1582684164.5	-85.455	36.858	20084	141.7
1582684165.0	-85.455	36.858	20084	141.7
1582684165.5	-85.454	36.857	20084	141.7
1582684166.0	-85.453	36.856	20084	141.7
1582684166.5	-85.452	36.855	20084	141.6
1582684167.0	-85.451	36.855	20084	141.6
1582684167.5	-85.451	36.854	20085	141.6
1582684168.0	-85.450	36.853	20085	141.6
1582684168.5	-85.449	36.852	20085	141.6
1582684169.0	-85.448	36.852	20085	141.6
1582684169.5	-85.447	36.851	20086	141.6
1582684170.0	-85.447	36.850	20086	141.6
1582684170.5	-85.446	36.850	20086	141.5
1582684171.0	-85.445	36.849	20086	141.5
1582684171.5	-85.444	36.848	20087	141.5
1582684172.0	-85.444	36.847	20087	141.5
1582684172.5	-85.443	36.847	20087	141.5
1582684173.0	-85.442	36.846	20088	141.5
1582684173.5	-85.441	36.845	20088	141.5
1582684174.0	-85.441	36.845	20088	141.5
1582684174.5	-85.440	36.844	20090	141.5
1582684175.0	-85.439	36.843	20090	141.5
1582684175.5	-85.438	36.842	20091	141.5
1582684176.0	-85.437	36.842	20091	141.5
1582684176.5	-85.437	36.841	20092	141.5
1582684177.0	-85.436	36.840	20092	141.5
1582684177.5	-85.435	36.839	20094	141.5
1582684178.0	-85.434	36.839	20094	141.4
1582684178.5	-85.434	36.838	20095	141.4
1582684179.0	-85.433	36.837	20095	141.4
1582684179.5	-85.432	36.836	20097	141.4
1582684180.0	-85.431	36.836	20097	141.5
1582684180.5	-85.431	36.835	20098	141.5
1582684181.0	-85.430	36.834	20098	141.5
1582684181.5	-85.429	36.834	20100	141.5
1582684182.0	-85.428	36.833	20100	141.5
1582684182.5	-85.428	36.832	20102	141.5
1582684183.0	-85.427	36.831	20102	141.5
1582684183.5	-85.426	36.831	20103	141.6
1582684184.0	-85.425	36.830	20103	141.6
1582684184.5	-85.424	36.829	20105	141.6
1582684185.0	-85.424	36.829	20105	141.6
1582684185.5	-85.423	36.828	20106	141.6
1582684186.0	-85.422	36.827	20106	141.6
1582684186.5	-85.422	36.826	20107	141.7
1582684187.0	-85.421	36.826	20107	141.7
1582684187.5	-85.420	36.825	20108	141.7
1582684188.0	-85.419	36.824	20108	141.7
1582684188.5	-85.418	36.823	20109	141.7
1582684189.0	-85.418	36.823	20109	141.7
1582684189.5	-85.417	36.822	20110	141.7
1582684190.0	-85.416	36.821	20110	141.7
1582684190.5	-85.415	36.821	20111	141.7
1582684191.0	-85.415	36.820	20111	141.7
1582684191.5	-85.414	36.819	20112	141.7
1582684192.0	-85.413	36.818	20112	141.6
1582684192.5	-85.412	36.818	20112	141.6
1582684193.0	-85.412	36.817	20112	141.6
1582684193.5	-85.411	36.816	20113	141.6
1582684194.0	-85.410	36.815	20113	141.6
1582684194.5	-85.409	36.815	20114	141.6
1582684195.0	-85.409	36.814	20114	141.6
1582684195.5	-85.408	36.813	20114	141.6
1582684196.0	-85.407	36.813	20114	141.5
1582684196.5	-85.406	36.812	20115	141.5
1582684197.0	-85.405	36.811	20115	141.6
1582684197.5	-85.405	36.810	20115	141.6
1582684198.0	-85.404	36.810	20115	141.6
1582684198.5	-85.403	36.809	20115	141.6
1582684199.0	-85.402	36.808	20115	141.6
1582684199.5	-85.402	36.807	20115	141.6
1582684200.0	-85.401	36.807	20115	141.6
1582684200.5	-85.400	36.806	20116	141.6
1582684201.0	-85.399	36.805	20116	141.6
1582684201.5	-85.398	36.805	20116	141.6
1582684202.0	-85.398	36.804	20116	141.5
1582684202.5	-85.397	36.803	20116	141.5
1582684203.0	-85.396	36.802	20116	141.5
1582684203.5	-85.395	36.802	20115	141.5
1582684204.0	-85.395	36.801	20115	141.5
1582684204.5	-85.394	36.800	20115	141.5
1582684205.0	-85.393	36.800	20115	141.5
1582684205.5	-85.393	36.799	20115	141.5
1582684206.0	-85.392	36.798	20115	141.5
1582684206.5	-85.391	36.797	20115	141.5
1582684207.0	-85.390	36.797	20115	141.5
1582684207.5	-85.389	36.796	20115	141.5
1582684208.0	-85.389	36.795	20115	141.5
1582684208.5	-85.388	36.794	20115	141.5
1582684209.0	-85.387	36.794	20115	141.5
1582684209.5	-85.386	36.793	20115	141.5
1582684210.0	-85.386	36.792	20115	141.5
1582684210.5	-85.385	36.792	20115	141.5
1582684211.0	-85.384	36.791	20115	141.5
1582684211.5	-85.383	36.790	20116	141.5
1582684212.0	-85.383	36.789	20116	141.4
1582684212.5	-85.382	36.789	20117	141.4
1582684213.0	-85.381	36.788	20117	141.4
1582684213.5	-85.380	36.787	20118	141.4
1582684214.0	-85.379	36.787	20118	141.4
1582684214.5	-85.379	36.786	20119	141.4
1582684215.0	-85.378	36.785	20119	141.4
1582684215.5	-85.377	36.784	20120	141.4
1582684216.0	-85.376	36.784	20120	141.4
1582684216.5	-85.376	36.783	20121	141.4
1582684217.0	-85.375	36.782	20121	141.4
1582684217.5	-85.374	36.781	20121	141.4
1582684218.0	-85.374	36.781	20122	141.5
1582684218.5	-85.373	36.780	20122	141.5
1582684219.0	-85.372	36.779	20122	141.5
1582684219.5	-85.371	36.779	20123	141.5
1582684220.0	-85.370	36.778	20123	141.5
1582684220.5	-85.370	36.777	20123	141.5
1582684221.0	-85.369	36.776	20123	141.5
1582684221.5	-85.368	36.776	20123	141.5
1582684222.0	-85.367	36.775	20123	141.5
1582684222.5	-85.367	36.774	20123	141.5
1582684223.0	-85.366	36.773	20123	141.5
1582684223.5	-85.365	36.773	20123	141.5
1582684224.0	-85.364	36.772	20123	141.6
1582684224.5	-85.363	36.771	20123	141.6
1582684225.0	-85.363	36.771	20123	141.6
1582684225.5	-85.362	36.770	20123	141.6
1582684226.0	-85.361	36.769	20123	141.6
1582684226.5	-85.360	36.768	20122	141.6
1582684227.0	-85.360	36.768	20122	141.6
1582684227.5	-85.359	36.767	20122	141.6
1582684228.0	-85.358	36.766	20122	141.6
1582684228.5	-85.358	36.766	20122	141.6
1582684229.0	-85.357	36.765	20122	141.6
1582684229.5	-85.356	36.764	20121	141.6
1582684230.0	-85.355	36.763	20121	141.6
1582684230.5	-85.354	36.763	20121	141.6
1582684231.0	-85.354	36.762	20121	141.6
1582684231.5	-85.353	36.761	20121	141.6
1582684232.0	-85.352	36.760	20121	141.6
1582684232.5	-85.351	36.760	20122	141.6
1582684233.0	-85.351	36.759	20122	141.6
1582684233.5	-85.350	36.758	20122	141.6
1582684234.0	-85.349	36.758	20122	141.6
1582684234.5	-85.348	36.757	20123	141.6
1582684235.0	-85.348	36.756	20123	141.6
1582684235.5	-85.347	36.755	20124	141.6
1582684236.0	-85.346	36.755	20124	141.6
1582684236.5	-85.345	36.754	20125	141.6
1582684237.0	-85.344	36.753	20125	141.5
1582684237.5	-85.344	36.752	20126	141.5
1582684238.0	-85.343	36.752	20126	141.5
1582684238.5	-85.342	36.751	20128	141.5
1582684239.0	-85.342	36.750	20128	141.5
1582684239.5	-85.341	36.750	20130	141.5
1582684240.0	-85.340	36.749	20130	141.5
1582684240.5	-85.339	36.748	20132	141.5
1582684241.0	-85.338	36.747	20132	141.5
1582684241.5	-85.338	36.747	20134	141.4
1582684242.0	-85.337	36.746	20134	141.4
1582684242.5	-85.336	36.745	20137	141.3
1582684243.0	-85.335	36.745	20137	141.3
1582684243.5	-85.335	36.744	20139	141.3
1582684244.0	-85.334	36.743	20139	141.2
1582684244.5	-85.333	36.742	20142	141.2
1582684245.0	-85.333	36.742	20142	141.2
1582684245.5	-85.332	36.741	20146	141.1
1582684246.0	-85.331	36.740	20146	141.1
1582684246.5	-85.330	36.740	20149	141.1
1582684247.0	-85.329	36.739	20149	141.1
1582684247.5	-85.329	36.738	20153	141.1
1582684248.0	-85.328	36.737	20153	141.1
1582684248.5	-85.327	36.737	20156	141.1
1582684249.0	-85.326	36.736	20156	141.1
1582684249.5	-85.326	36.735	20160	141.1
1582684250.0	-85.325	36.735	20160	141.1
1582684250.5	-85.324	36.734	20164	141.1
1582684251.0	-85.323	36.733	20164	141.1
1582684251.5	-85.323	36.732	20168	141.0
1582684252.0	-85.322	36.732	20168	141.0
1582684252.5	-85.321	36.731	20171	141.0
1582684253.0	-85.320	36.730	20171	141.0
1582684253.5	-85.320	36.729	20175	141.0
1582684254.0	-85.319	36.729	20175	141.0
1582684254.5	-85.318	36.728	20178	141.0
1582684255.0	-85.317	36.727	20178	141.0
1582684255.5	-85.317	36.727	20182	141.0
1582684256.0	-85.316	36.726	20182	141.0
1582684256.5	-85.315	36.725	20185	140.9
1582684257.0	-85.314	36.725	20185	140.9
1582684257.5	-85.314	36.724	20187	140.9
1582684258.0	-85.313	36.723	20188	140.9
1582684258.5	-85.312	36.722	20190	140.9
1582684259.0	-85.311	36.722	20190	140.9
1582684259.5	-85.311	36.721	20192	140.9
1582684260.0	-85.310	36.720	20192	140.9
1582684260.5	-85.309	36.719	20194	140.9
1582684261.0	-85.309	36.719	20194	141.0
1582684261.5	-85.308	36.718	20196	141.0
1582684262.0	-85.307	36.717	20196	141.0
1582684262.5	-85.306	36.717	20198	141.0
1582684263.0	-85.306	36.716	20198	141.0
1582684263.5	-85.305	36.715	20200	141.0
1582684264.0	-85.304	36.715	20200	141.0
1582684264.5	-85.303	36.714	20201	141.0
1582684265.0	-85.302	36.713	20201	141.0
1582684265.5	-85.301	36.712	20202	141.1
1582684266.0	-85.301	36.712	20202	141.1
1582684266.5	-85.300	36.711	20203	141.1
1582684267.0	-85.299	36.710	20203	141.1
1582684267.5	-85.299	36.710	20204	141.1
1582684268.0	-85.298	36.709	20204	141.1
1582684268.5	-85.297	36.708	20205	141.1
1582684269.0	-85.296	36.707	20205	141.1
1582684269.5	-85.295	36.707	20205	141.1
1582684270.0	-85.295	36.706	20205	141.1
1582684270.5	-85.294	36.705	20205	141.2
1582684271.0	-85.294	36.705	20205	141.2
1582684271.5	-85.293	36.704	20205	141.2
1582684272.0	-85.292	36.703	20206	141.2
1582684272.5	-85.291	36.703	20205	141.2
1582684273.0	-85.291	36.702	20205	141.2
1582684273.5	-85.290	36.701	20205	141.2
1582684274.0	-85.289	36.700	20205	141.2
1582684274.5	-85.288	36.700	20205	141.2
1582684275.0	-85.288	36.699	20205	141.2
1582684275.5	-85.287	36.698	20204	141.3
1582684276.0	-85.286	36.697	20204	141.3
1582684276.5	-85.285	36.697	20204	141.3
1582684277.0	-85.284	36.696	20204	141.3
1582684277.5	-85.284	36.695	20203	141.3
1582684278.0	-85.283	36.695	20203	141.3
1582684278.5	-85.282	36.694	20203	141.3
1582684279.0	-85.281	36.693	20203	141.3
1582684279.5	-85.281	36.693	20202	141.3
1582684280.0	-85.280	36.692	20202	141.3
1582684280.5	-85.279	36.691	20201	141.3
1582684281.0	-85.279	36.690	20201	141.3
1582684281.5	-85.278	36.690	20200	141.3
1582684282.0	-85.277	36.689	20200	141.3
1582684282.5	-85.276	36.688	20199	141.3
1582684283.0	-85.276	36.688	20199	141.3
1582684283.5	-85.275	36.687	20199	141.3
1582684284.0	-85.274	36.686	20198	141.3
1582684284.5	-85.273	36.685	20198	141.3
1582684285.0	-85.273	36.685	20198	141.3
1582684285.5	-85.272	36.684	20197	141.3
1582684286.0	-85.271	36.683	20197	141.3
1582684286.5	-85.270	36.682	20196	141.3
1582684287.0	-85.270	36.682	20196	141.3
1582684287.5	-85.269	36.681	20196	141.3
1582684288.0	-85.268	36.680	20196	141.3
1582684288.5	-85.267	36.680	20195	141.4
1582684289.0	-85.267	36.679	20195	141.3
1582684289.5	-85.266	36.678	20195	141.3
1582684290.0	-85.265	36.678	20195	141.3
1582684290.5	-85.264	36.677	20195	141.3
1582684291.0	-85.264	36.676	20194	141.3
1582684291.5	-85.263	36.675	20194	141.3
1582684292.0	-85.262	36.675	20194	141.3
1582684292.5	-85.261	36.674	20193	141.3
1582684293.0	-85.260	36.673	20193	141.3
1582684293.5	-85.260	36.673	20193	141.3
1582684294.0	-85.259	36.672	20193	141.3
1582684294.5	-85.258	36.671	20193	141.3
1582684295.0	-85.258	36.670	20193	141.3
1582684295.5	-85.257	36.670	20193	141.3
1582684296.0	-85.256	36.669	20192	141.3
1582684296.5	-85.255	36.668	20192	141.3
1582684297.0	-85.254	36.668	20192	141.3
1582684297.5	-85.254	36.667	20192	141.3
1582684298.0	-85.253	36.666	20192	141.4
1582684298.5	-85.252	36.665	20191	141.4
1582684299.0	-85.252	36.665	20191	141.4
1582684299.5	-85.251	36.664	20191	141.4
1582684300.0	-85.250	36.663	20191	141.4
1582684300.5	-85.249	36.663	20191	141.4
1582684301.0	-85.249	36.662	20191	141.4
1582684301.5	-85.248	36.661	20190	141.4
1582684302.0	-85.247	36.660	20190	141.4
1582684302.5	-85.246	36.660	20190	141.4
1582684303.0	-85.246	36.659	20190	141.4
1582684303.5	-85.245	36.658	20189	141.4
1582684304.0	-85.244	36.658	20189	141.4
1582684304.5	-85.243	36.657	20189	141.4
1582684305.0	-85.243	36.656	20188	141.5
1582684305.5	-85.242	36.655	20187	141.5
1582684306.0	-85.241	36.655	20187	141.5
1582684306.5	-85.241	36.654	20186	141.5
1582684307.0	-85.240	36.653	20186	141.5
1582684307.5	-85.239	36.653	20185	141.5
1582684308.0	-85.238	36.652	20185	141.6
1582684308.5	-85.237	36.651	20184	141.6
1582684309.0	-85.237	36.650	20184	141.6
1582684309.5	-85.236	36.650	20182	141.6
1582684310.0	-85.235	36.649	20182	141.6
1582684310.5	-85.234	36.648	20181	141.6
1582684311.0	-85.234	36.648	20181	141.7
1582684311.5	-85.233	36.647	20179	141.7
1582684312.0	-85.232	36.646	20179	141.7
1582684312.5	-85.231	36.645	20176	141.6
1582684313.0	-85.231	36.645	20176	141.7
1582684313.5	-85.230	36.644	20174	141.7
1582684314.0	-85.229	36.643	20174	141.7
1582684314.5	-85.229	36.643	20171	141.7
1582684315.0	-85.228	36.642	20171	141.7
1582684315.5	-85.227	36.641	20168	141.7
1582684316.0	-85.226	36.640	20168	141.7
1582684316.5	-85.225	36.640	20164	141.7
1582684317.0	-85.225	36.639	20164	141.7
1582684317.5	-85.224	36.638	20161	141.7
1582684318.0	-85.223	36.637	20161	141.7
1582684318.5	-85.222	36.637	20158	141.7
1582684319.0	-85.222	36.636	20158	141.7
1582684319.5	-85.221	36.635	20154	141.7
1582684320.0	-85.220	36.635	20154	141.7
1582684320.5	-85.219	36.634	20151	141.7
1582684321.0	-85.218	36.633	20151	141.7
1582684321.5	-85.218	36.632	20147	141.7
1582684322.0	-85.217	36.632	20147	141.7
1582684322.5	-85.216	36.631	20144	141.7
1582684323.0	-85.216	36.630	20144	141.7
1582684323.5	-85.215	36.630	20141	141.8
1582684324.0	-85.214	36.629	20141	141.8
1582684324.5	-85.213	36.628	20138	141.8
1582684325.0	-85.212	36.627	20138	141.8
1582684325.5	-85.212	36.627	20135	141.8
1582684326.0	-85.211	36.626	20135	141.8
1582684326.5	-85.210	36.625	20132	141.8
1582684327.0	-85.209	36.624	20132	141.8
1582684327.5	-85.209	36.624	20130	141.8
1582684328.0	-85.208	36.623	20130	141.8
1582684328.5	-85.207	36.622	20128	141.8
1582684329.0	-85.207	36.622	20128	141.8
1582684329.5	-85.206	36.621	20126	141.8
1582684330.0	-85.205	36.620	20126	141.8
1582684330.5	-85.204	36.619	20124	141.8
1582684331.0	-85.203	36.619	20124	141.8
1582684331.5	-85.203	36.618	20122	141.8
1582684332.0	-85.202	36.617	20122	141.8
1582684332.5	-85.201	36.616	20121	141.8
1582684333.0	-85.200	36.616	20121	141.8
1582684333.5	-85.200	36.615	20120	141.8
1582684334.0	-85.199	36.614	20120	141.8
1582684334.5	-85.198	36.614	20119	141.8
1582684335.0	-85.197	36.613	20119	141.8
1582684335.5	-85.196	36.612	20118	141.9
1582684336.0	-85.196	36.611	20118	142.0
1582684336.5	-85.195	36.611	20117	142.0
1582684337.0	-85.194	36.610	20117	142.0
1582684337.5	-85.193	36.609	20116	142.0
1582684338.0	-85.193	36.608	20116	142.0
1582684338.5	-85.192	36.608	20115	141.9
1582684339.0	-85.191	36.607	20115	141.7
1582684339.5	-85.190	36.606	20115	141.5
1582684340.0	-85.190	36.606	20114	141.4
1582684340.5	-85.189	36.605	20114	141.2
1582684341.0	-85.188	36.604	20114	141.0
1582684341.5	-85.187	36.603	20114	140.8
1582684342.0	-85.187	36.603	20114	140.6
1582684342.5	-85.186	36.602	20114	140.5
1582684343.0	-85.185	36.601	20114	140.3
1582684343.5	-85.184	36.601	20114	140.1
1582684344.0	-85.183	36.600	20114	139.9
1582684344.5	-85.182	36.599	20114	139.7
1582684345.0	-85.182	36.599	20114	139.5
1582684345.5	-85.181	36.598	20114	139.4
1582684346.0	-85.180	36.597	20114	139.2
1582684346.5	-85.179	36.596	20115	139.1
1582684347.0	-85.178	36.596	20115	138.9
1582684347.5	-85.178	36.595	20115	138.8
1582684348.0	-85.177	36.594	20115	138.6
1582684348.5	-85.176	36.594	20116	138.5
1582684349.0	-85.175	36.593	20116	138.4
1582684349.5	-85.174	36.592	20117	138.3
1582684350.0	-85.173	36.592	20117	138.2
1582684350.5	-85.173	36.591	20118	138.1
1582684351.0	-85.172	36.590	20118	138.0
1582684351.5	-85.171	36.590	20119	137.9
1582684352.0	-85.170	36.589	20119	137.8
1582684352.5	-85.170	36.588	20120	137.7
1582684353.0	-85.169	36.587	20120	137.6
1582684353.5	-85.168	36.587	20121	137.6
1582684354.0	-85.167	36.586	20121	137.5
1582684354.5	-85.166	36.585	20122	137.4
1582684355.0	-85.165	36.585	20122	137.3
1582684355.5	-85.165	36.584	20122	137.3
1582684356.0	-85.164	36.583	20122	137.2
1582684356.5	-85.163	36.583	20123	137.2
1582684357.0	-85.162	36.582	20123	137.1
1582684357.5	-85.161	36.581	20124	137.0
1582684358.0	-85.160	36.581	20124	137.0
1582684358.5	-85.160	36.580	20125	136.9
1582684359.0	-85.159	36.579	20125	136.9
1582684359.5	-85.158	36.579	20126	136.8
1582684360.0	-85.157	36.578	20126	136.8
1582684360.5	-85.156	36.577	20126	136.7
1582684361.0	-85.155	36.577	20126	136.7
1582684361.5	-85.154	36.576	20127	136.6
1582684362.0	-85.154	36.575	20127	136.6
1582684362.5	-85.153	36.575	20128	136.5
1582684363.0	-85.152	36.574	20128	136.5
1582684363.5	-85.151	36.573	20129	136.5
1582684364.0	-85.150	36.573	20129	136.4
1582684364.5	-85.149	36.572	20130	136.4
1582684365.0	-85.149	36.571	20130	136.4
1582684365.5	-85.148	36.571	20131	136.3
1582684366.0	-85.147	36.570	20131	136.3
1582684366.5	-85.146	36.569	20132	136.2
1582684367.0	-85.145	36.569	20132	136.2
1582684367.5	-85.144	36.568	20132	136.2
1582684368.0	-85.143	36.567	20132	136.2
1582684368.5	-85.143	36.567	20133	136.1
1582684369.0	-85.142	36.566	20133	136.1
1582684369.5	-85.141	36.565	20134	136.0
1582684370.0	-85.140	36.565	20134	136.0
1582684370.5	-85.139	36.564	20135	136.0
1582684371.0	-85.139	36.563	20135	135.9
1582684371.5	-85.138	36.563	20136	135.9
1582684372.0	-85.137	36.562	20136	135.9
1582684372.5	-85.136	36.561	20137	135.8
1582684373.0	-85.135	36.561	20137	135.8
1582684373.5	-85.134	36.560	20138	135.8
1582684374.0	-85.133	36.559	20138	135.7
1582684374.5	-85.132	36.559	20139	135.7
1582684375.0	-85.132	36.558	20139	135.6
1582684375.5	-85.131	36.558	20140	135.6
1582684376.0	-85.130	36.557	20140	135.6
1582684376.5	-85.129	36.556	20142	135.5
1582684377.0	-85.128	36.556	20142	135.5
1582684377.5	-85.127	36.555	20144	135.5
1582684378.0	-85.126	36.554	20144	135.5
1582684378.5	-85.126	36.554	20145	135.5
1582684379.0	-85.125	36.553	20145	135.4
1582684379.5	-85.124	36.552	20147	135.4
1582684380.0	-85.123	36.552	20147	135.4
1582684380.5	-85.122	36.551	20149	135.3
1582684381.0	-85.121	36.550	20149	135.3
1582684381.5	-85.120	36.550	20151	135.3
1582684382.0	-85.120	36.549	20151	135.2
1582684382.5	-85.119	36.548	20153	135.2
1582684383.0	-85.118	36.548	20153	135.2
1582684383.5	-85.117	36.547	20154	135.2
1582684384.0	-85.116	36.546	20154	135.1
1582684384.5	-85.115	36.546	20156	135.1
1582684385.0	-85.114	36.545	20156	135.1
1582684385.5	-85.114	36.545	20158	135.0
1582684386.0	-85.113	36.544	20158	135.0
1582684386.5	-85.112	36.543	20160	135.0
1582684387.0	-85.111	36.543	20160	134.9
1582684387.5	-85.110	36.542	20162	134.9
1582684388.0	-85.109	36.541	20162	134.9
1582684388.5	-85.108	36.541	20164	134.8
1582684389.0	-85.108	36.540	20164	134.8
1582684389.5	-85.107	36.539	20166	134.8
1582684390.0	-85.106	36.539	20166	134.8
1582684390.5	-85.105	36.538	20168	134.7
1582684391.0	-85.104	36.537	20168	134.7
1582684391.5	-85.103	36.537	20170	134.7
1582684392.0	-85.102	36.536	20170	134.6
1582684392.5	-85.102	36.535	20172	134.6
1582684393.0	-85.101	36.535	20172	134.6
1582684393.5	-85.100	36.534	20174	134.6
1582684394.0	-85.099	36.534	20174	134.5
1582684394.5	-85.098	36.533	20176	134.5
1582684395.0	-85.097	36.532	20176	134.5
1582684395.5	-85.097	36.532	20178	134.4
1582684396.0	-85.096	36.531	20178	134.4
1582684396.5	-85.095	36.530	20181	134.4
1582684397.0	-85.094	36.530	20181	134.4
1582684397.5	-85.093	36.529	20184	134.4
1582684398.0	-85.092	36.528	20184	134.4
1582684398.5	-85.091	36.528	20186	134.4
1582684399.0	-85.090	36.527	20186	134.3
1582684399.5	-85.090	36.526	20189	134.3
1582684400.0	-85.089	36.526	20189	134.3
1582684400.5	-85.088	36.525	20192	134.2
1582684401.0	-85.087	36.525	20192	134.2
1582684401.5	-85.086	36.524	20196	134.2
1582684402.0	-85.085	36.523	20196	134.2
1582684402.5	-85.084	36.523	20199	134.2
1582684403.0	-85.084	36.522	20199	134.2
1582684403.5	-85.083	36.521	20203	134.2
1582684404.0	-85.082	36.521	20203	134.2
1582684404.5	-85.081	36.520	20207	134.2
1582684405.0	-85.080	36.519	20207	134.2
1582684405.5	-85.079	36.519	20210	134.1
1582684406.0	-85.079	36.518	20210	134.1
1582684406.5	-85.078	36.518	20214	134.1
1582684407.0	-85.077	36.517	20214	134.1
1582684407.5	-85.076	36.516	20218	134.1
1582684408.0	-85.075	36.516	20218	134.1
1582684408.5	-85.074	36.515	20222	134.1
1582684409.0	-85.073	36.514	20222	134.1
1582684409.5	-85.073	36.514	20226	134.0
1582684410.0	-85.072	36.513	20226	134.0
1582684410.5	-85.071	36.513	20230	134.0
1582684411.0	-85.070	36.512	20230	134.0
1582684411.5	-85.069	36.511	20233	134.0
1582684412.0	-85.068	36.511	20233	134.0
1582684412.5	-85.067	36.510	20237	134.0
1582684413.0	-85.067	36.509	20237	134.0
1582684413.5	-85.066	36.509	20240	134.0
1582684414.0	-85.065	36.508	20240	133.9
1582684414.5	-85.064	36.507	20243	133.9
1582684415.0	-85.063	36.507	20243	133.9
1582684415.5	-85.062	36.506	20246	133.9
1582684416.0	-85.062	36.506	20246	133.9
1582684416.5	-85.061	36.505	20248	133.9
1582684417.0	-85.060	36.504	20248	133.9
1582684417.5	-85.059	36.504	20250	133.9
1582684418.0	-85.058	36.503	20250	133.9
1582684418.5	-85.057	36.502	20253	133.9
1582684419.0	-85.056	36.502	20253	133.9
1582684419.5	-85.056	36.501	20255	133.9
1582684420.0	-85.055	36.501	20255	133.8
1582684420.5	-85.054	36.500	20258	133.8
1582684421.0	-85.053	36.499	20258	133.8
1582684421.5	-85.052	36.499	20260	133.8
1582684422.0	-85.051	36.498	20260	133.8
1582684422.5	-85.051	36.497	20262	133.8
1582684423.0	-85.050	36.497	20262	133.8
